"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-07-27","9.62",,,"0.00",,,,"84","59",,"  360","  360","31.1","42.1",,,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-07-28","6.93",,,"0.00",,,,"79","56",,"  210","   30","23.0","36.0","    1",,"    1",,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-07-29","7.38",,,"0.00",,,,"79","55",,"   20","   20","25.1","31.1","    1","    1",,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-07-30","8.28",,,"0.00",,,,"77","54",,"  360","  340","16.1","27.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-07-31","7.61",,,"0.00",,,,"85","53",,"   20","   40","18.1","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-01","6.49",,,"0.00",,,,"79","56",,"  310","  280","14.1","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-02","6.93",,,"0.00",,,,"91","55",,"  230","  230","25.1","34.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-03","8.28",,,"0.26",,,,"81","62",,"  250","  250","28.0","38.9","    1",,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-04","12.53",,,"0.00",,,,"92","65",,"  230","  270","38.0","57.9",,,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-05","9.84",,,"0.00",,,,"87","62",,"  330","  340","25.9","35.1",,,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-06","7.38",,,"0.05",,,,"80","58",,"   40","   70","15.0","23.0",,,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-07","8.95",,,"0.00",,,,"86","58",,"  170","  180","23.9","32.0",,,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-08","7.61",,,"0.00",,,,"83","58",,"   90","   90","19.9","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-09","6.04",,,"0.00",,,,"87","55",,"   20","   30","14.1","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-10","8.50",,,"0.00",,,,"87","58",,"  170","  170","19.9","27.1",,,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-11","10.96",,,"0.00",,,,"88","59",,"  180","  180","23.0","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-12","14.99",,,"0.00",,,,"88","60",,"  170","  160","23.9","35.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-13","6.49",,,"0.00",,,,"87","53",,"  160","  170","18.1","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-14","8.28",,,"0.10",,,,"83","60",,"  100","  110","21.0","29.1",,,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-15","10.96",,,"0.00",,,,"87","61",,"  160","  160","23.0","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-16","6.49",,,"0.00",,,,"87","59",,"  250","  250","15.0","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-17","8.28",,,"0.00",,,,"85","61",,"  150","  150","23.9","34.0",,,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-18","9.40",,,"0.17",,,,"78","56",,"  280","  260","21.9","31.1","    1",,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-19","9.17",,,"0.00",,,,"73","52",,"   10","   10","25.9","36.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-20","5.59",,,"0.00",,,,"79","45",,"   90","   90","15.0","21.9","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-21","8.72",,,"0.11",,,,"78","54",,"  330","  340","23.9","29.1","    1",,"    1",,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-22","7.38",,,"0.02",,,,"79","56",,"  200","  200","19.9","25.9","    1",,"    1",,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-23","8.72",,,"0.00",,,,"87","55",,"  360","  360","21.9","30.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-24","5.59",,,"0.00",,,,"87","52",,"  120","  120","14.1","19.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-25","7.61",,,"0.00",,,,"91","59",,"  160","  150","25.1","34.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-26","9.62",,,"0.01",,,,"89","58",,"  240","  150","25.9","38.9",,,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-27","10.51",,,"0.00",,,,"89","58",,"  230","  240","23.9","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-28","7.38",,,"0.00",,,,"76","52",,"   20","  360","21.0","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-29","9.17",,,"0.00",,,,"88","52",,"  170","  170","21.9","30.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-30","6.26",,,"0.00","0.0","0.0",,"92","55",,"  200","  170","23.0","36.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-08-31","6.93",," 1316","0.01",,,,"87","57",,"  190","  200","21.9","36.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-01","7.61",,,"0.00",,,,"85","52",,"  310","  110","17.0","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-02","5.14",,,"0.00",,,,"78","56",,"   10","  360","16.1","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-03","3.80",,,"0.02",,,,"77","55",,"  240","  270","13.0","17.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-04","6.49",,,"0.00",,,,"81","52",,"  100","   10","16.1","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-05","7.38",,,"0.49",,,,"74","53",,"  100","  100","21.9","31.1","    1",,"    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-06","6.71",,,"0.00",,,,"73","53",,"  360","   10","17.0","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-07","5.37",,,"0.00",,,,"75","53",,"   10","   70","13.0","19.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-08","6.49",,,"0.01",,,,"85","50",,"  310","  310","21.0","31.1",,,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-09","6.71",,,"0.00",,,,"86","55",,"  350","  350","15.0","27.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-10","9.84",,,"0.00",,,,"87","55",,"  170","  180","25.1","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-11","8.28",,,"0.00",,,,"89","58",,"  250","  280","23.0","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-12","8.28",,,"0.00",,,,"91","56",,"  130","  130","18.1","25.1",,,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-13","12.30",,,"0.00",,,,"93","55",,"  210","  210","23.9","33.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-14","7.16",,,"0.00",,,,"90","49",,"  110","  110","21.9","30.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-15","8.28",,,"0.00",,,,"91","51",,"  150","  130","21.0","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-16","8.05",,,"0.00",,,,"91","57",,"  120","  180","19.9","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-17","5.59",,,"0.00",,,,"91","57",,"   40","   50","13.0","18.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-18","7.83",,,"0.00",,,,"91","58",,"  110","  100","21.0","27.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-19","6.93",,,"0.00",,,,"85","57",,"  320","  320","28.0","35.1","    1",,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-20","7.38",,,"0.00",,,,"81","55",,"  200","  250","19.9","27.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-21","15.66",,,"0.00",,,,"77","49",,"  180","  180","29.1","42.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-22","6.93",,,"0.00",,,,"85","48",,"  240","  230","18.1","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-23","8.50",,,"0.00",,,,"86","52",,"  230","  230","19.9","27.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-24","8.72",,,"0.00",,,,"75","53",,"  240","  260","25.9","35.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-25","8.05",,,"0.00",,,,"62","38",,"   40","   20","21.9","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-26","5.82",,,"0.00",,,,"71","43",,"  180","  160","18.1","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-27","6.49",,,"0.00",,,,"78","41",,"  340","  340","21.9","27.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-28","5.82",,,"0.00",,,,"57","39",,"   90","  360","15.0","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-29","8.50",,,"0.00",,,,"83","38",,"  340","  350","21.9","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-09-30","5.37",,,"0.00",,,,"64","40",,"  340","  340","17.0","21.9","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-01","4.25",,,"0.00",,,,"69","41",,"  350","  360","13.0","15.0","    1","    1",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-02","8.05",,,"0.00",,,,"78","53",,"  200","  200","21.9","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-03","11.41",,,"0.00",,,,"85","50",,"   20","   40","21.9","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-04","10.51",,,"0.00",,,,"67","47",,"  170","  160","25.1","33.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-05","10.29",,,"0.28",,,,"74","36",,"   40","   50","29.1","40.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-06","11.86",,,"0.11",,,,"59","34",,"  160","  180","25.1","33.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-07","7.38",,,"0.12",,,,"47","38",,"  350","  350","16.1","19.0","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-08","6.49",,,"0.10",,,,"40","36",,"   20","   30","12.1","15.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-09","6.71",,,"0.04",,,,"37","31",,"  360","  360","13.0","18.1","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-10","6.26",,,"0.01",,,,"35","30",,"  120","  130","12.1","14.1","    1",,,,,"    1",,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-11","4.25",,,"0.02",,,,"50","34",,"  340","  340","17.0","21.9","    1","    1",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-12","7.16",,,"0.00",,,,"64","33",,"  170","  200","14.1","18.1","    1","    1",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-13","9.62",,,"0.01",,,,"63","26",,"  360","  360","30.0","38.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-14","8.28",,,"0.04",,,,"26","18",,"  360","   20","21.0","28.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-15","5.37",,,"0.00",,,,"46","13",,"  150","  140","13.0","16.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-16","4.25",,,"0.00",,,,"54","24",,"  340","  340","13.0","17.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-17","14.32",,,"0.00",,,,"58","29",,"  170","  180","28.0","36.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-18","14.32",,,"0.00",,,,"67","38",,"  220","  220","23.0","31.1",,,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-19","7.61",,,"0.00",,,,"65","36",,"   20","   20","16.1","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-20","7.38",,,"0.00",,,,"69","34",,"  190","  200","15.0","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-21","5.82",,,"0.00",,,,"72","40",,"  240","  240","16.1","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-22","6.71",,,"0.00",,,,"73","38",,"  250","  250","21.0","30.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-23","12.30",,,"0.00",,,,"65","45",,"  170","  170","25.9","35.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-24","4.25",,,"0.00",,,,"58","39",,"  180","  170","16.1","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-25","7.61",,,"0.00",,,,"64","40",,"  360","  360","18.1","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-26","5.82",,,"0.00",,,,"66","36",,"  320","  330","17.0","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-27","8.28",,,"0.00",,,,"72","41",,"   60","   60","18.1","27.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-28","6.04",,,"0.00",,,,"75","37",,"  150","  160","14.1","19.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-29","8.50",,,"0.00",,,,"77","41",,"   30","   40","21.9","30.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-30","5.37",,,"0.22",,,,"42","32",,"  360","  350","12.1","15.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-10-31","6.04",,,"0.04",,,,"43","30",,"  150","  140","15.0","19.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-01","7.16",,,"0.00",,,,"52","30",,"  280","  280","23.0","34.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-02","9.40",,,"0.00",,,,"64","30",,"  340","  350","31.1","40.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-03","8.50",,,"0.06",,,,"50","30",,"  360","  300","25.9","38.0","    1",,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-04","8.50",,,"0.00",,,,"53","29",,"  310","  320","21.0","33.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-05","12.30",,,"0.00",,,,"52","30",,"  310","  300","28.0","38.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-06","6.26",,,"0.00",,,,"50","25",,"   10","   20","18.1","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-07","5.59",,,"0.00",,,,"43","23",,"  150","  140","16.1","23.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-08","4.92",,,"0.00",,,,"36","21",,"  160","   30","12.1","14.1","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-09","5.59",,,"0.00",,,,"48","16",,"  170","  170","17.0","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-10","6.71",,,"0.00",,,,"55","24",,"   60","   60","21.0","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-11","9.62",,,"0.06",,,,"32","20",,"   20","   40","15.0","21.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-12","7.38",,,"0.02",,,,"26","12",,"   20","   10","17.0","23.0","    1","    1",,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-13","4.47",,,"0.00",,,,"46","15",,"  240","  240","12.1","13.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-14","4.25",,,"0.00",,,,"59","26",,"  230","  240","12.1","14.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-15","6.93",,,"0.00",,,,"57","31",,"   90","  110","14.1","18.1",,,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-16","6.71",,,"0.00",,,,"52","31",,"   50","   40","15.0","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-17","6.04",,,"0.00",,,,"35","20",,"   60","   70","17.0","25.9","    1",,,,,"    1",,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-18","4.25",,,"0.00",,,,"50","18",,"  170","  180","12.1","15.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-19","7.16",,,"0.00",,,,"49","20",,"  150","  140","15.0","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-20","6.26",,,"0.00",,,,"57","24",,"  170","  160","13.0","16.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-21","3.58",,,"0.00",,,,"60","25",,"  160","  160","10.1","12.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-22","5.37",,,"0.00",,,,"59","28",,"  280","  310","17.0","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-23","13.42",,,"0.00",,,,"52","28",,"  310","  300","29.1","40.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-24","15.66",,,"0.08",,,,"60","26",,"  340","  330","45.0","59.9","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-25","8.05",,,"0.01",,,,"39","19",,"  350","  350","30.0","40.9","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-26","5.82",,,"0.00",,,,"50","13",,"  330","  320","18.1","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-27","8.05",,,"0.00",,,,"55","26",,"  230","  230","21.9","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-28","7.38",,,"0.00",,,,"56","34",,"  140","  150","16.1","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-29","5.14",,,"0.00",,,,"50","29",,"   90","   70","10.1","15.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-11-30","4.70",,,"0.00",,"0.0",,"35","24",,"  350","  250","14.1","21.9","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-01","6.26",,,"0.00",,,,"42","19",,"   10","   30","19.9","25.1","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-02","5.59",,,"0.00",,,,"34","13",,"   30","   30","12.1","17.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-03","2.68",,,"0.00",,,,"32","21",,"  280","  290","8.9","11.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-04","8.28",,,"0.00",,,,"36","14",,"  300","  300","25.1","36.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-05","5.82",,,"0.00",,,,"50","14",,"   30","   80","14.1","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-06","5.37",,,"0.00",,,,"31","15",,"  340","  350","14.1","17.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-07","5.82",,,"0.00",,,,"46","14",,"  160","  170","15.0","21.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-08","4.25",,,"0.00",,,,"49","17",,"  100","   80","12.1","16.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-09","4.03",,,"0.00",,,,"43","17",,"  330","  330","12.1","15.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-10","5.82",,,"0.00",,,,"58","16",,"  210","  200","14.1","16.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-11","8.28",,,"0.00",,,,"58","31",,"  320","  320","21.9","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-12","12.30",,,"0.00",,,,"58","31",,"  360","   30","28.0","38.0","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-13","7.16",,,"0.00",,,,"40","21",,"  360","  360","29.1","36.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-14","8.28",,,"0.00",,,,"52","21",,"  170","  170","18.1","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-15","4.92",,,"0.00",,,,"54","28",,"  200","  240","12.1","14.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-16","5.59",,,"0.00","0.0","0.0",,"61","24",,"  180","  170","13.0","14.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-17","4.47",,,"0.00","0.0","0.0",,"58","21",,"  250","  230","13.0","18.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-18","5.14",,,"0.00",,,,"55","26",,"  310","  320","12.1","18.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-19","13.87",,,"0.00",,,,"49","24",,"  300","  300","31.1","42.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-20","7.61",,,"0.00",,,,"50","19",,"  170","  160","17.0","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-21","8.28",,,"0.00",,,,"62","25",,"  320","  310","23.0","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-22","8.28",,,"0.00",,,,"41","17",,"  170","  180","16.1","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-23","7.83",,,"0.00",,,,"49","13",,"  150","  160","16.1","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-24","4.47",,,"0.00",,,,"47","22",,"  360","  340","13.0","16.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-25","5.82",,,"0.00",,,,"47","22",,"  210","  140","15.0","19.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-26","7.16",,,"0.00",,,,"38","18",,"   20","   20","17.0","23.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-27","9.17",,,"0.00",,,,"28","15",,"   10","  350","19.9","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-28","5.14",,,"0.00",,,,"23","11",,"   90","   60","12.1","16.1","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-29","4.92",,,"0.00",,,,"41","5",,"  200","  200","12.1","16.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-30","8.28",,,"0.00",,,,"52","24",,"  360","   10","19.9","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2018-12-31","10.07",,,"0.00",,,,"33","2",,"   20","   20","23.0","32.0","    1","    1",,,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2019-01-01","4.92",,,"0.00",,,,"13","-4",,"  170","  200","10.1","13.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2019-01-02","4.25",,,"0.00",,,,"37","4",,"  240","  200","10.1","13.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2019-01-03","3.80",,,"0.00",,,,"52","12",,"  220","  240","10.1","13.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2019-01-04","5.14",,,"0.00",,,,"62","24",,"  170","  210","10.1","12.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2019-01-05","5.37",,,"0.00",,,,"58","25",,"  240","  240","15.0","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2019-01-06","4.92",,,"0.00",,,,"55","27",,"  310","  310","16.1","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2019-01-07","10.96",,,"0.00",,,,"52","29",,"  270","  280","29.1","42.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2019-01-08","7.83",,,"0.00",,,,"49","22",,"  140","  140","19.9","29.1",,,,,,,,,,
