"STATION","NAME","DATE","DASF","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USW00023062","DENVER CENTRAL PARK, CO US","2023-07-24",,,"0.00","0.0","0.0",,"97","63",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-07-25",,,"0.09","0.0","0.0",,"99","63",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-07-26",,,"0.08","0.0","0.0",,"97","66",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-07-27",,,"0.15","0.0","0.0",,"95","61",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-07-28",,,"0.01","0.0","0.0",,"95","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-07-29",,,"0.00","0.0","0.0",,"96","63",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-07-30",,,"0.00","0.0","0.0",,"88","60",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-07-31",,,"0.00","0.0","0.0",,"93","67",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-01",,,"0.16","0.0","0.0",,"91","63",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-02",,,"0.03","0.0","0.0",,"88","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-03",,,"0.19","0.0","0.0",,"88","60",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-04",,,"0.00","0.0","0.0",,"86","57",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-05",,,"0.00","0.0","0.0",,"91","57",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-06",,,"0.01","0.0","0.0",,"87","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-07",,,"0.02","0.0","0.0",,"70","52",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-08",,,"0.01","0.0","0.0",,"83","52",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-09",,,"0.00","0.0","0.0",,"83","53",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-10",,,"0.00","0.0","0.0",,"83","60",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-11",,,"0.00","0.0","0.0",,"92","58",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-12",,,"0.07","0.0","0.0",,"92","64",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-13",,,"0.00","0.0","0.0",,"86","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-14",,,"0.00","0.0","0.0",,"73","53",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-15",,,"0.00","0.0","0.0",,"80","52",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-16",,,"0.00","0.0","0.0",,"92","61",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-17",,,"0.00","0.0","0.0",,"97","61",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-18",,,"0.00","0.0","0.0",,"94","66",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-19",,,"0.01","0.0","0.0",,"96","63",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-20",,,"0.18","0.0","0.0",,"98","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-21",,,"0.00","0.0","0.0",,"95","64",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-22",,,"0.00","0.0","0.0",,"98","70",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-23",,,"0.00","0.0","0.0",,"96","62",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-24",,,"0.00","0.0","0.0",,"95","64",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-25",,,"0.05","0.0","0.0",,"91","63",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-26",,,"1.06","0.0","0.0",,"67","58",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-27",,,"0.00","0.0","0.0",,"80","57",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-28",,,"0.25","0.0","0.0",,"88","55",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-29",,,"0.00","0.0","0.0",,"80","53",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-30",,,"0.00","0.0","0.0",,"83","54",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-08-31",,,"0.00","0.0","0.0",,"95","58",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-01",,,"0.00","0.0","0.0",,"96","62",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-02",,,"0.00","0.0","0.0",,"97","64",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-03",,,"0.00","0.0","0.0",,"93","61",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-04",,,"0.50","0.0","0.0",,"90","57",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-05",,,"0.00","0.0","0.0",,"90","57",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-06",,,"0.00","0.0","0.0",,"77","51",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-07",,,"0.00","0.0","0.0",,"87","53",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-08",,,"0.00","0.0","0.0",,"89","51",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-09",,,"0.00","0.0","0.0",,"90","54",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-10",,,"0.00","0.0","0.0",,"80","55",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-11",,,"0.28","0.0","0.0",,"66","52",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-12",,,"0.26","0.0","0.0",,"69","46",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-13",,,"0.01","0.0","0.0",,"75","47",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-14",,,"0.00","0.0","0.0",,"79","47",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-15",,,"0.44","0.0","0.0",,"73","51",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-16",,,"0.01","0.0","0.0",,"64","42",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-17",,,"0.00","0.0","0.0",,"74","45",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-18",,,"0.00","0.0","0.0",,"84","52",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-19",,,"0.00","0.0","0.0",,"82","49",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-20",,,"0.00","0.0","0.0",,"80","48",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-21",,,"0.00","0.0","0.0",,"81","47",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-22",,,"0.00","0.0","0.0",,"80","49",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-23",,,"0.00","0.0","0.0",,"81","44",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-24",,,"0.00","0.0","0.0",,"78","41",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-25",,,"0.00","0.0","0.0",,"77","42",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-26",,,"0.00","0.0","0.0",,"82","45",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-27",,,"0.00","0.0","0.0",,"81","44",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-28",,,"0.00","0.0","0.0",,"86","46",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-29",,,"0.00","0.0","0.0",,"87","44",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-09-30",,,"0.00","0.0","0.0",,"82","45",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-01",,,"0.00","0.0","0.0",,"89","50",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-02",,,"0.00","0.0","0.0",,"85","47",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-03",,,"0.02","0.0","0.0",,"82","45",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-04",,,"0.00","0.0","0.0",,"68","47",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-05",,,"0.00","0.0","0.0",,"70","43",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-06",,,"0.00","0.0","0.0",,"69","41",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-07",,,"0.00","0.0","0.0",,"55","33",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-08",,,"0.00","0.0","0.0",,"70","36",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-09",,,"0.00","0.0","0.0",,"76","39",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-10",,,"0.00","0.0","0.0",,"78","44",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-11",,,"0.00","0.0","0.0",,"79","44",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-12",,,"0.02","0.0","0.0",,"73","40",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-13",,,"0.00","0.0","0.0",,"60","31",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-14",,,"0.00","0.0","0.0",,"54","31",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-15",,,"0.00","0.0","0.0",,"52","30",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-16",,,"0.00","0.0","0.0",,"64","35",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-17",,,"0.00","0.0","0.0",,"73","39",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-18",,,"0.00","0.0","0.0",,"83","42",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-19",,,"0.00","0.0","0.0",,"70","38",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-20",,,"0.00","0.0","0.0",,"78","47",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-21",,,"0.00","0.0","0.0",,"86","40",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-22",,,"0.00","0.0","0.0",,"81","39",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-23",,,"0.00","0.0","0.0",,"74","39",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-24",,,"0.00","0.0","0.0",,"82","39",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-25",,,"0.01","0.0","0.0",,"68","38",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-26",,,"0.00","0.0","0.0",,"66","37",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-27",,,"0.00","0.0","0.0",,"46","28",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-28",,,"0.08","0.5","0.0",,"44","23",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-29",,,"0.35","5.6","6.0",,"26","18",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-30",,,"0.03","0.5","6.0",,"27","11",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-10-31",,,"0.00","0.0","0.0",,"46","15",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-01",,,"0.00","0.0","0.0",,"51","19",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-02",,,"0.00","0.0","0.0",,"60","32",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-03",,,"0.00","0.0","0.0",,"68","36",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-04",,,"0.00","0.0","0.0",,"69","32",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-05",,,"0.00","0.0","0.0",,"66","34",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-06",,,"0.00","0.0","0.0",,"77","36",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-07",,,"0.00","0.0","0.0",,"73","35",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-08",,,"0.00","0.0","0.0",,"80","34",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-09",,,"0.00","0.0","0.0",,"43","26",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-10",,,"0.00","0.0","0.0",,"48","19",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-11",,,"0.00","0.0","0.0",,"56","20",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-12",,,"0.00","0.0","0.0",,"61","30",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-13",,,"0.00","0.0","0.0",,"63","25",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-14",,,"0.00","0.0","0.0",,"61","25",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-15",,,"0.00","0.0","0.0",,"70","33",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-16",,,"0.00","0.0","0.0",,"68","35",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-17",,,"0.00","0.0","0.0",,"70","32",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-18",,,"0.00","0.0","0.0",,"65","28",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-19",,,"0.00","0.0","0.0",,"60","28",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-20",,,"0.00","0.0","0.0",,"57","30",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-21",,,"0.03","0.0","0.0",,"43","23",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-22",,,"0.00","0.0","0.0",,"54","24",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-23",,,"0.00","0.0","0.0",,"65","27",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-24",,,"0.05","1.6","2.0",,"38","17",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-25",,,"0.02","0.5","2.0",,"21","12",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-26",,,"0.04","0.4","2.0",,"22","10",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-27",,,"0.00","0.0","1.0",,"41","13",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-28",,,"0.00","0.0","0.0",,"46","14",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-29",,,"0.00","0.0","0.0",,"57","20",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-11-30",,,"0.00","0.0","0.0",,"58","17",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-01",,,"0.00","0.0","0.0",,"40","18",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-02",,,"0.00","0.0","0.0",,"42","18",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-03",,,"0.00","0.0","0.0",,"41","19",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-04",,,"0.00","0.0","0.0",,"39","24",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-05",,,"0.00","0.0","0.0",,"57","23",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-06",,,"0.00","0.0","0.0",,"66","25",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-07",,,"0.00","0.0","0.0",,"71","30",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-08",,,"0.00","0.0","0.0",,"64","31",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-09",,,"0.12","1.7","2.0",,"41","18",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-10",,,"0.00","0.0","1.0",,"34","18",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-11",,,"0.00","0.0","0.0",,"51","25",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-12",,,"0.00","0.0","0.0",,"54","25",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-13",,,"0.00","0.0","0.0",,"32","27",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-14",,,"0.04","0.0","0.0",,"37","25",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-15",,,"0.00","0.0","0.0",,"37","22",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-16",,,"0.00","0.0","0.0",,"49","21",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-17",,,"0.00","0.0","0.0",,"62","27",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-18",,,"0.00","0.0","0.0",,"60","18",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-19",,,"0.00","0.0","0.0",,"58","19",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-20",,,"0.00","0.0","0.0",,"65","36",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-21",,,"0.00","0.0","0.0",,"57","34",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-22",,,"0.00","0.0","0.0",,"60","27",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-23",,,"0.00","0.0","0.0",,"59","30",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-24",,,"0.04","0.4","0.0",,"51","25",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-25",,,"0.00","0.0","0.0",,"29","8",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-26",,,"0.07","1.7","2.0",,"28","8",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-27",,,"0.20","0.4","2.0",,"36","23",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-28",,,"0.00","0.0","1.0",,"44","13",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-29",,,"0.00","0.0","1.0",,"45","14",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-30",,,"0.00","0.0","1.0",,"52","17",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2023-12-31",,,"0.00","0.0","0.0",,"56","18",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-01",,,"0.00","0.0","0.0",,"40","17",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-02",,,"0.00","0.0","0.0",,"54","17",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-03",,,"0.00","0.0","0.0",,"48","16",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-04",,,"0.00","0.0","0.0",,"44","17",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-05",,,"0.00","0.0","0.0",,"30","19",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-06",,,"0.00","0.0","0.0",,"39","18",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-07",,,"0.00","0.0","0.0",,"39","19",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-08",,,"0.12","0.8","1.0",,"34","18",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-09",,,"0.00","0.0","1.0",,"26","7",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-10",,,"0.00","0.0","0.0",,"45","11",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-11",,,"0.00","0.0","0.0",,"40","15",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-12",,,"0.00","0.0","0.0",,"25","5",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-13",,,"0.05","1.1","1.0",,"33","-10",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-14",,,"0.04","1.0","2.0",,"-3","-11",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-15",,,"0.00","0.0","1.0",,"7","-8",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-16",,,"0.00","0.0","0.0",,"1","-13",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-17",,,"0.00","0.0","0.0",,"37","-2",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-18",,,"0.00","0.0","0.0",,"45","19",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-19",,,"0.00","0.0","0.0",,"47","10",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-20",,,"0.00","0.0","0.0",,"32","12",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-21",,,"0.00","0.0","0.0",,"39","18",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-22",,,"0.00","0.0","0.0",,"53","24",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-23",,,"0.00","0.0","0.0",,"52","21",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-24",,,"0.00","0.0","0.0",,"52","22",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-25",,,"0.00","0.0","0.0",,"51","23",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-26",,,"0.11","0.7","1.0",,"50","24",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-27",,,"0.00","0.0","0.0",,"42","25",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-28",,,"0.00","0.0","0.0",,"49","25",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-29",,,"0.00","0.0","0.0",,"59","27",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-30",,,"0.00","0.0","0.0",,"58","28",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-01-31",,,"0.00","0.0","0.0",,"59","28",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-01",,,"0.00","0.0","0.0",,"60","29",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-02",,,"0.00","0.0","0.0",,"61","31",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-03",,,"0.18","0.0","0.0",,"52","27",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-04",,,"0.78","2.6","2.0",,"41","31",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-05",,,"0.00","0.0","0.0",,"40","21",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-06",,,"0.00","0.0","0.0",,"42","22",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-07",,,"0.00","0.0","0.0",,"48","28",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-08",,,"0.00","0.0","0.0",,"56","32",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-09",,,"0.00","0.0","0.0",,"49","24",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-10",,,"0.09","1.5","2.0",,"43","27",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-11",,,"0.11","1.0","2.0",,"27","18",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-12",,,"0.00","0.0","1.0",,"37","17",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-13",,,"0.00","0.0","0.0",,"52","24",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-14",,,"0.00","0.0","0.0",,"52","24",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-15",,,"0.00","0.0","0.0",,"52","24",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-16",,,"0.01","0.1","0.0",,"45","23",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-17",,,"0.13","1.9","2.0",,"31","13",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-18",,,"0.00","0.0","1.0",,"35","13",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-19",,,"0.00","0.0","0.0",,"51","18",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-20",,,"0.00","0.0","0.0",,"56","27",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-21",,,"0.00","0.0","0.0",,"64","29",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-22",,,"0.00","0.0","0.0",,"64","29",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-23",,,"0.00","0.0","0.0",,"43","26",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-24",,,"0.00","0.0","0.0",,"52","23",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-25",,,"0.00","0.0","0.0",,"61","24",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-26",,,"0.00","0.0","0.0",,"64","42",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-27",,,"0.00","0.0","0.0",,"63","39",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-28",,,"0.07","0.8","1.0",,"42","14",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-02-29",,,"0.00","0.0","0.0",,"54","17",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-01",,,"0.00","0.0","0.0",,"63","25",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-02",,,"0.00","0.0","0.0",,"65","32",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-03",,,"0.00","0.0","0.0",,"68","34",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-04",,,"0.00","0.0","0.0",,"54","23",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-05",,,"0.00","0.0","0.0",,"50","23",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-06",,,"0.00","0.0","0.0",,"50","23",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-07",,,"0.00","0.0","0.0",,"60","28",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-08",,,"0.00","0.0","0.0",,"40","24",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-09",,,"0.00","0.0","0.0",,"31","20",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-10",,,"0.00","0.0","0.0",,"54","23",,,,,,,
